cname,bmr_dem,ht_colonial,nunn_desert,nunn_dist_coast,nunn_tropical,p_durable,p_polity2,pwt_hci,pwt_pop,top_top10_income_share,undp_hdi,van_index,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_birth,wdi_bribfirm,wdi_broadb,wdi_busden,wdi_co2,wdi_death,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_firftopm,wdi_firgifttax,wdi_forest,wdi_gdpagr,wdi_gdpcapcon2015,wdi_gdpcappppcon2017,wdi_gdpind,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_gini,wdi_homicides,wdi_idpdis,wdi_idpvc,wdi_idpvp,wdi_infpay,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_litrad,wdi_litradf,wdi_litradm,wdi_litry,wdi_migration,wdi_nerp,wdi_ners,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_refasy,wdi_refori,wdi_semp,wdi_smokf,wdi_smokm,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_ci,wef_elec,wef_gci,wef_mobile,wef_oc,wef_pr,wef_qoi,wef_wlf,who_halet,who_sanittot,whr_hap,wjp_abs_cor,wjp_civ_just,wjp_cj_cor,wjp_crim_jus,wjp_crsys_cor,wjp_exec_br,wjp_gov_pow,wjp_jud_br,wjp_leg_br,wjp_ord_secur,wjp_pol_mil,wvs_confaf,wvs_confch,wvs_confcs,wvs_confgov,wvs_confjs,wvs_conflu,wvs_confpar,wvs_confpol,wvs_confpp,wvs_confpr,wvs_conftv,wvs_demimp,wvs_democ,wvs_godbel,wvs_hap,wvs_imprel,wvs_pmi12,wvs_psarmy,wvs_psdem,wvs_psexp,wvs_pssl,wvs_relacc,wvs_satfin,wvs_subh,wvs_trust
Czechia,1,0,0,0.4258905922080780,0,25,9,3.6743042,10.689208984375,0.2836,0.89200002,33.95000076293950,0.6539999842643740,0.7300000190734860,0.8980000019073490,0.7279999852180480,3.585000038146970,0.5419999957084660,0.8220000267028810,0.55580282,0.9111709,0.91225487,1.0194536,100,100,100,0.5022982954978940,56.55995941162110,32.17877197265630,77198.53125,31000000,9000000,10.30000019073490,3.5,36.51545715332030,3.794610500335690,8.304017066955570,12.10000038146970,,3.202359914779660,10.69023036956790,2.859596014022830,2.610028028488160,1.601987957954410,3.405770063400270,37.24554061889650,23.55751037597660,48.05080032348630,60.14445114135740,74.84049987792970,48.54343032836910,4.721590042114260,10.74304962158200,,,,1.322449922561650,3.461935997009280,0.8485825657844540,1.710000038146970,16.10000038146970,0,34.67799377441410,1.960613608360290,19048.0859375,38639.98046875,30.68692970275880,99.78453063964840,113.5302734375,99.32926177978520,67.18437194824220,26.20000076293950,0.7311778664588930,43,,,19.89999961853030,81.33889770507810,44.29768753051760,78.22682952880860,81.30000305175780,75.30000305175780,,,,,3621,89.35030364990230,90.51856994628910,10697858,15.96181201934810,63.87329483032230,20.16489219665530,138.575927734375,25.93899917602540,74.06099700927730,1919,1112,16.88611030578610,26.39999961853030,35,14.36691474914550,12.67904090881350,133.1483154296880,2.950999975204470,2.549999952316280,2.230999946594240,9.133000373840330,7.946000099182130,7.212999820709230,22.5,56.91867828369140,99.14561462402340,70.85279846191410,119.1738891601560,5.732413291931150,4.740423202514650,70.47486114501950,0.8446059823036190,68.80000305175780,89,6.897091388702390,0.6530418992042540,0.688961386680603,0.792487621307373,0.7086715698242190,0.7487680315971380,0.6014071106910710,0.7295100092887880,0.869609534740448,0.3554159700870510,0.8995298743247990,0.7857349514961240,2.5030639,2.1490493,2.5345426,2.1471241,2.64695,2.4744859,2.2134616,2.7810383,1.9577627,2.3187835,2.5103989,7.9193869,6.4043331,0.25307661,2.9707277,1.7772653,1.9323858,1.7371649,3.1693978,2.7347858,1.7806619,2.0885112,6.4089289,3.8174343,0.37038946
Benin,0,6,0,0.3672974406054210,97.48924860569810,27,7,1.9186096,11.80115127563480,0.46939999,0.52399999,15.45119953155520,0.2919999957084660,0.335999995470047,0.8349999785423280,0.2930000126361850,2.04800009727478,0.2520000040531160,0.4230000078678130,-0.040327787,-0.29078072,-0.44308379,-0.76449633,40.98593139648440,17.44746780395510,66.06558990478520,0.2668760120868680,84.50701904296880,24.83150100708010,112760,,1000000,37.11399841308590,,0.2371328622102740,0.6074643135070800,0.6312047839164730,9.36400032043457,,25.4927806854248,18.5085391998291,1.419859051704410,28.87396049499510,13.56758975982670,41.48175811767580,22.05755996704100,25.33735084533690,19.35601997375490,49.0684700012207,61.09476089477540,39.16246032714840,2.939019918441770,17.59555816650390,,,,0.4587620198726650,1.111838817596440,0.1375371515750890,5.047999858856200,,,27.80374336242680,27.10917472839360,1164.708984375,3186.486328125,16.29054832458500,109.1489181518560,22.21567916870120,45.74079132080080,10.80247974395750,37.90000152587890,1.127497434616090,7000,1200,3500,,28.22915458679200,45.27553939819340,60.0880012512207,61.48500061035160,58.69300079345700,47.09999847412110,36.40000152587890,57.90000152587890,66.40000152587890,1732,97.21102905273440,,12643123,42.71266174316410,54.1984748840332,3.088860988616940,112.1241836547850,51.58499908447270,48.41500091552730,1396,606,90.17822265625,1.899999976158140,11.80000019073490,,0.2561550736427310,44.83323287963870,1.907999992370610,1.671000003814700,1.475000023841860,5.249000072479250,4.46999979019165,3.650000095367430,7.228915691375730,28.3984546661377,56.97707366943360,45.8237419128418,82.38429260253910,4.365840911865230,3.867097616195680,33.02164459228520,0.2947091162204740,55.5,3,4.407745838165280,0.3829248547554020,0.412373960018158,0.3946236073970800,0.4315910637378690,0.4171961843967440,0.4429425001144410,0.5291152000427250,0.4637822806835180,0.1716662645339970,0.7619996666908260,0.4533083438873290,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,1,0,0,0.0191555513286394,0,73,10,3.5992649,5.771875858306890,0.33059999,0.94700003,44.75099945068360,0.8759999871253970,0.8759999871253970,0.9549999833107000,0.8820000290870670,3.943000078201290,0.6980000138282780,0.9139999747276310,2.2364688,1.840414,0.92016023,1.8082794,100,100,100,0.4953352510929110,57.02471923828130,59.27325057983400,40000,24000000,62000000,10.39999961853030,3.400000095367430,44.46346664428710,10.01621246337890,4.691237449646000,9.399999618530270,,17.72768974304200,15.52737045288090,3.387649059295650,2.114526033401490,0.9828405976295470,3.114798069000240,18.88858032226560,8.976520538330080,27.65019989013670,78.99688720703130,90.04064178466800,69.23500061035160,7.389110088348390,11.91557788848880,,,,1.375348925590520,-0.0742358639836311,2.668952465057370,1.679999947547910,8.300000190734860,0,15.71100044250490,1.361327290534970,55898.7890625,55518.59765625,19.99906539916990,100.459587097168,103.1955108642580,129.9951934814450,82.66432952880860,27.5,0.9441021084785460,20,,,1,96.54914855957030,47.09169006347660,81.60243988037110,83.59999847412110,79.69999694824220,,,,,23076,98.53748321533200,90.92146301269530,5831404,16.26883697509770,63.68424606323240,20.04691886901860,145.7850952148440,11.88399982452390,88.11599731445310,36643,5,8.52399730682373,17.10000038146970,17.79999923706060,34.40764999389650,12.60695648193360,103.5122604370120,5.984000205993650,5.639999866485600,5.334000110626220,10.61499977111820,11.59099960327150,12.5290002822876,39.6648063659668,76.20664215087890,99.33124542236330,81.17489624023440,125.1189575195310,5.274231910705570,6.000885963439940,75.67814636230470,0.9437817335128780,71,99,7.514631271362310,0.9462556838989260,0.8609529137611390,0.9862334728240970,0.8254642486572270,0.9833967089653020,0.9221926331520080,0.9435333013534550,0.9885078072547910,0.8947882056236270,0.9275922775268560,0.9795341491699220,2.9113564,2.6243403,2.5391569,2.2806864,3.0465658,2.6663866,2.425246,3.203459,2.175657,2.1516695,,9.4751282,8.3819618,0.50815451,3.2070639,1.9077392,,1.2948151,3.72716,2.2395859,1.7351054,,,3.9842541,0.74090451
Dominica,1,5,0,0.0030451146297229,100,,,,0.0718080028891563,,0.722,23.1992015838623,,,,,,,,0.55726737,-0.12670659,1.3169982,0.79047054,99.99721527099610,99.99721527099610,100,,41.43844985961910,8,750,,,13.30099964141850,,25.39933967590330,5.588805675506590,2.261268138885500,8.177000045776370,,40.80841064453130,34.35789108276370,,,,,,,,,,,4.696300029754640,10.66617012023930,,,,,4.271004676818850,-0.0766573175787926,1.597000002861020,,,63.82666778564450,15.15594482421880,6566.3642578125,10255.7607421875,12.22950267791750,91.71115112304690,76.02739715576170,87.23600006103520,,,20.83492469787600,350,,,,77.06504821777340,,73.64900207519530,77.26000213623050,70.43299865722660,,,,,100,,,71995,20.12514877319340,70.70262145996090,9.172228813171390,95.99333190917970,28.90999984741210,71.08999633789060,,55,,,,,8.835458755493160,106.9605026245120,,,,,,,34.375,,,,,,,,,,,,0.5979471802711490,0.5854295492172240,0.7576452493667600,0.5516121983528140,0.7174398899078370,0.4783242642879490,0.5311349630355840,0.8709268569946290,0.3022638857364660,0.740837037563324,0.7402737140655520,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic (the),1,2,0,0.0287639492195142,87.81660113130480,22,7,2.767154,10.73895835876470,0.47569999,0.764,16.91857147216800,0.5339999794960020,0.3300000131130220,0.8519999980926510,0.4169999957084660,2.641999959945680,0.4289999902248380,0.6460000276565550,-0.75116682,-0.28146386,0.1649417,-0.17321047,100,100,99.99024963378910,1.477757811546330,52.87797927856450,18.45111656188970,47531,4000000,4000000,18.78000068664550,,9.380813598632810,1.478567361831670,2.080181837081910,6.460000038146970,,22.93202972412110,18.90899085998540,3.04867696762085,8.955323219299320,1.233080983161930,13.67790985107420,19.47595024108890,9.411003112792970,25.63122940063480,71.56874847412110,89.35585784912110,60.69084930419920,4.517698287963870,20.63404273986820,,,,0.7504799365997310,3.120820283889770,-0.1255633682012560,2.302999973297120,,,45.1095085144043,6.041477680206300,7571.78271484375,16768.42578125,30.28247261047360,105.7213516235350,57.59875869750980,79.7734375,58.77322006225590,39.59999847412110,8.736630439758300,31000,,,,82.19830322265630,39.18127059936520,72.88899993896480,76.91400146484380,69.36399841308590,95.5,95.59999847412110,95.40000152587890,98.86000061035160,-14966,92.71356201171880,70.60614013671880,10999664,27.62336730957030,65.41164398193360,6.964985847473150,231.4208374023440,17.45999908447270,82.54000091552730,162,550,42.80054092407230,6.5,14.60000038146970,12.38988018035890,10.50480270385740,44.29365539550780,9.083999633789060,6.130000114440920,4.22700023651123,20.78000068664550,14.80700016021730,11.63599967956540,27.89473724365230,34.61892700195310,94.21882629394530,58.31123352050780,84.10208129882810,4.191350936889650,4.276582717895510,61.00479507446290,0.9348770380020140,64,44,5.168409824371340,0.3906505405902860,0.451619565486908,0.4412121176719670,0.3553387522697450,0.4378478527069090,0.3854343295097350,0.4671795070171360,0.4958783388137820,0.2075862437486650,0.6336626410484310,0.4737032949924470,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1,2,0,0.1574896608061650,73.16508036609260,18,5,2.7624695,17.3736629486084,0.47310001,0.73100001,33.67029571533200,0.4469999969005590,0.4169999957084660,0.8830000162124630,0.4819999933242800,2.848000049591060,0.4420000016689300,0.628000020980835,-0.50377774,-0.47004047,-0.27026314,-0.54119629,98.84999847412110,97.39957427978520,99.66000366210940,0.5405916571617130,51.59353256225590,4.179417133331300,248360,2000000,21000000,17.03700065612790,5.900000095367430,13.48201465606690,,1.95757532119751,7.533999919891360,,22.48888969421390,23.77540016174320,2.347145080566410,31.77070999145510,28.38603019714360,34.02566909790040,15.88113975524900,9.027779579162600,20.44701957702640,52.34814071655270,62.58623123168950,45.52729034423830,4.114019870758060,11.25986957550050,,,,2.373122453689580,1.102531433105470,0,2.051000118255620,22.89999961853030,3.5,50.32143020629880,9.842730522155760,5331.9765625,10356.974609375,30.72574043273930,97.68396759033200,56.04830169677730,99.88588714599610,57.93766021728520,47.29999923706060,7.800508975982670,1200,420,,4.400000095367430,70.69999694824220,40.51133346557620,72.15299987792970,76.05599975585940,68.76499938964840,93.6260986328125,92.49024200439450,94.81250762939450,95.08000183105470,35894,90.94167327880860,84.67038726806640,17588596,26.48996925354000,65.96587371826170,7.544158458709720,70.81895446777340,35.83399963378910,64.16600036621090,104582,1689,54.40623092651370,4.199999809265140,18.39999961853030,12.49494075775150,11.72944164276120,41.37522888183590,7.330999851226810,6.110000133514400,5.277999877929690,14.98999977111820,11.07900047302250,8.697999954223630,39.41605758666990,33.00914001464840,93.98222351074220,55.73641204833980,92.32327270507810,4.27757453918457,3.677647113800050,52.77222442626950,0.5046055316925050,68.5,42,5.354461669921880,0.4189084768295290,0.49477219581604,0.4207898080348970,0.3551510870456700,0.4661771059036260,0.4288486242294310,0.4800273776054380,0.4242545962333680,0.27399542927742,0.6255234479904180,0.5485352277755740,2.6767933,3.1310518,1.6564885,2.0885329,2.2853515,2.0417733,1.8319328,2.5571311,1.691016,2.1986532,2.2991598,8.2102604,6.2578192,0.97913188,3.4983051,3.3196995,1.9196957,1.8687822,3.2439864,2.9676321,3,2.5653288,6.3400168,3.8607173,0.058623619
El Salvador,1,2,0,0.0387274760773666,100,34,8,2.3067257,6.453553199768070,0.4903,0.67199999,24.42524909973150,0.2540000081062320,0.2680000066757200,0.7300000190734860,0.3470000028610230,2.657000064849850,0.3190000057220460,0.5559999942779540,-0.57721764,-0.26090789,-0.11501914,-0.7755937,99.72254180908200,100,99.0948486328125,1.620950102806090,51.94742584228520,34.79729843139650,20720,,4000000,16.1879997253418,,9.312332153320310,0.4216301143169400,1.013280272483830,8.442000389099120,70.35918426513670,13.92076015472410,16.56192970275880,3.93182110786438,15.65421962738040,3.502629995346070,24.07711982727050,23.35436058044430,19.1657600402832,26.25765991210940,60.99145889282230,77.33161163330080,49.66521835327150,3.659579992294310,11.86849117279050,46.16493988037110,34.0213508605957,9.171330451965330,1.400072455406190,1.550466895103460,0.4603562355041500,1.819000005722050,,,28.17953681945800,5.352890968322750,3774.666259765630,8295.6279296875,23.74882125854490,88.68527221679690,,64.28556823730470,30.81921005249020,39,21.310302734375,17000,114000,52000,,54.60136795043950,41.12998580932620,71.06099700927730,75.41300201416020,66.43199920654300,89.98452758789060,88.54152679443360,91.731689453125,98.51000213623050,-25214,80.99536895751950,61.8309211730957,6292731,26.083984375,65.81224060058590,8.103771209716800,303.7032470703130,26.55599975585940,73.44400024414060,48,45640,38.72840881347660,1.700000047683720,14.10000038146970,18.38421630859380,14.20686817169190,66.06208038330080,5.461999893188480,5.019999980926510,4.710999965667730,15.35200023651120,11.35599994659420,9.371000289916990,33.33333206176760,27.91648864746090,93.43471527099610,52.57201385498050,146.9132232666020,1.489663481712340,3.631818056106570,45.31636810302730,0.5051122307777410,64.90000152587890,,5.461926937103270,0.3796574771404270,0.5324894189834600,0.4758850038051610,0.3057985305786130,0.3990214765071870,0.3597492277622220,0.4964544475078580,0.503512978553772,0.1096544042229650,0.6493166089057920,0.5457132458686830,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,0,2,0,0.0691561728287853,100,49,-6,,1.355985999107360,0.51389998,0.59899998,0.9752500057220460,0.0439999997615814,0.1190000027418140,0.4990000128746030,0.0540000014007092,0.5270000100135800,0.0509999990463257,0.1749999970197680,-1.539009,-1.2155157,-0.22158289,-1.1623278,66.67919158935550,1.84124219417572,90.53883361816410,0.1894617527723310,72.48038482666020,1.889483094215390,28050,,0,31.17399978637700,,0.1154726445674900,,2.725730895996090,9.026000022888180,,,,8.553316116333010,56.11050033569340,59.27069091796880,53.8638801574707,13.40594959259030,7.410720825195310,17.66802024841310,30.48354911804200,33.31858825683590,28.46809959411620,,,,,,1.619866013526920,4.059911727905270,,4.346000194549560,,,87.28769683837890,2.913124322891240,6030.517578125,15132.3798828125,45.43137741088870,51.19901275634770,,,5.373222351074220,,,,,,,53.83613967895510,41.93129730224610,60.70800018310550,62.94300079345700,58.8120002746582,,,,,0,,,1596049,38.8558349609375,57.97762298583980,3.166539192199710,56.90014266967770,26.89999961853030,73.09999847412110,,145,87.77525329589840,,,7.848400115966800,0.704865574836731,89.4273681640625,10.11800003051760,9.295000076293950,8.701000213623050,19.69000053405760,18.11700057983400,16.74099922180180,21,,,,,,,,,53.90000152587890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,0,0,1.008076713617710,0.4663759335679390,29.45529180840580,0,1,1.4551944,112.078727722168,0.45469999,0.498,2.954960107803350,0.2910000085830690,0.2440000027418140,0.7089999914169310,0.1630000025033950,2.490999937057500,0.1589999943971630,0.3199999928474430,-0.39040446,-0.58906382,-1.7536561,-0.4052301,51.14459609985350,39.40966796875,93.50014495849610,0.247225359082222,76.81367492675780,14.35009098052980,1128571.25,,24000000,32.77999877929690,,0.1809014081954960,0.5126582980155950,0.1544317752122880,6.616000175476070,31.44884872436520,4.236869812011720,,0.4837759137153630,64.08641052246090,55.59135055541990,71.31704711914060,9.91060733795166,8.021936416625980,11.51817035675050,26.00296974182130,36.38671875,17.1647891998291,4.090565204620360,22.44771957397460,,,,0.521685779094696,2.225385665893560,,4.243000030517580,,,15.12398910522460,35.55826950073240,811.2555541992190,2253.23583984375,23.102294921875,114.5573196411130,33.25873184204100,,10.38192367553710,,,664000,1692000,2060000,,16.42294692993160,46.5341682434082,65.37100219726560,68.42600250244140,62.51699829101560,51.77117919921880,44.42338180541990,59.24145889282230,72.75482177734380,38867,,,117190912,40.31319046020510,56.55671310424810,3.130096912384030,103.8400650024410,78.30500030517580,21.69499969482420,800454,151426,86.13717651367190,1.299999952316280,8.800000190734860,6.19629955291748,0.8533084988594060,24.00611305236820,5.26800012588501,4.125999927520750,3.13100004196167,8.645000457763670,6.646999835968020,4.861000061035160,38.75685501098630,28.33457374572750,65.51710510253910,44.37383270263670,37.21807098388670,3.408602237701420,3.268817186355590,34.85186386108400,0.5574951767921450,59.90000152587890,7,4.549219608306890,0.4558616578578950,0.4197926819324490,0.3496440649032590,0.33625727891922,0.4104085862636570,0.416208952665329,0.3863962590694430,0.4028076827526090,0.5555354356765750,0.6338502168655400,0.4488945007324220,3.0633862,3.6175752,2.589618,2.8065844,2.736711,2.4942195,2.4876192,2.6019738,2.01085,2.2878933,2.4500434,9.4918032,5.4258647,0.99918699,3.1829269,3.9260163,1.4498737,1.9649572,3.7020202,2.6810346,2.2949827,2.5998371,5.2185969,4.2693248,0.11908646
Eritrea,0,5,1.764307652257050,0.104083692518679,0,25,-7,,,0.45469999,0.49399999,0,0.0329999998211861,0.1169999986886980,0.1710000038146970,0.0109999999403954,0.068000003695488,0.0109999999403954,0.0689999982714653,-1.3398798,-1.6431565,-0.99272847,-1.4921095,51.39229965209960,34.12134170532230,75.89209747314450,12.37631320953370,79.92578887939450,5.700555801391600,121040.828125,,,28.70599937438970,,0.1406126469373700,,0.1986575424671170,6.423999786376950,,10.64264965057370,7.470980167388920,1.249431967735290,62.85834884643560,66.31980895996090,59.84878921508790,8.4239501953125,4.35085916519165,11.96531009674070,28.71769905090330,29.32933044433590,28.18589019775390,,,,,,,,,3.933000087738040,,,8.718214988708500,,,,,72.03639984130860,23.85283470153810,42.79370880126950,,,,,,,,14.17998695373540,46.84305953979490,67.13300323486330,69.33699798583980,64.86199951171880,76.57051849365230,68.94618988037110,84.37323760986330,93.27239227294920,-14987,51.45515060424810,41.57500839233400,3555868,40.42495346069340,55.57846832275390,3.996577024459840,29.37742614746090,58.65299987792970,41.34700012207030,201,524738,87.27896118164060,0.2000000029802320,14.69999980926510,,1.856086850166320,,7.940000057220460,7.28000020980835,6.697000026702880,13.57199954986570,12.26399993896480,11.12899971008300,22,,,,,,,,,55.70000076293950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,1,0,0,0.1347942276518910,0,18,9,3.6594911,1.325647950172420,0.4084,0.89200002,30.75799942016600,0.6930000185966490,0.800000011920929,0.9409999847412110,0.8410000205039980,3.772000074386600,0.6230000257492070,0.8930000066757200,1.5808655,1.2991596,0.70975298,1.3364646,100,100,100,0.9996629953384400,57.84561538696290,16.23391723632810,42750,6000000,25000000,9.899999618530270,0,34.27583312988280,24.19318389892580,5.338399887084960,11.89999961853030,23.75570487976070,6.766849994659420,4.054399967193600,4.791377067565920,2.964256048202520,1.544317960739140,4.301803112030030,29.14259910583500,16.38845062255860,41.15673065185550,67.89314270019530,82.06723785400390,54.54177093505860,5.519929885864260,14.28443908691410,,,,2.293829917907720,11.52832221984860,0.9631912708282470,1.580000042915340,22.5,0,57.03859710693360,2.050330877304080,20118.10546875,35883.265625,22.77945137023930,98.34667205810550,94.311767578125,112.527702331543,72.04435729980470,30.70000076293950,3.159215450286870,,,,3.400000095367430,89.05828857421880,48.40896606445310,78.59512329101560,83,74.40000152587890,99.87000274658200,99.87999725341800,99.87000274658200,99.98999786376950,2995,93.68128967285160,94.36473846435550,1329522,16.46579360961910,63.35302734375,20.18118095397950,31.09992980957030,30.77099990844730,69.22899627685550,277,277,10.78711986541750,23,36.29999923706060,20.69107437133790,22.92146110534670,138.4663391113280,6.77400016784668,6.960000038146970,7.133999824523930,18.61000061035160,18.42200088500980,18.25099945068360,28.71287155151370,52.10321426391600,98.36933135986330,70.90714263916020,145.4384307861330,6.385223388671880,5.429675102233890,55.67097091674810,0.9099153876304630,69.19999694824220,90,6.452563762664800,0.7932103276252750,0.8048182129859920,0.8948747515678410,0.713379979133606,0.8757861256599430,0.7323309779167180,0.8336040377616880,0.9501162171363830,0.5743216276168820,0.8898336887359620,0.9160724282264710,2.8215206,2.2803478,2.7183211,2.3605931,2.6959352,2.4410498,2.1960449,3.0145206,1.8613141,2.1610465,,8.6548882,6.3574195,0.45703718,3.0198038,1.9238852,,1.282957,3.3633957,2.7989342,1.7127064,,,3.5391798,0.34445307
